Launch Id,Launch Status,Launch Suborbital,Rocket Name,Rocket Organisation,Rocket Price,Rocket Payload to LEO,Location,Launch Year,Launch Year Mon,USD/kg to LEO,2021 Mult,USD/kg to LEO CPI Adjusted,Rocket Price CPI Adjusted,Dum
6599,Success,Orbital,Proton-K/Block D-1,RVSN USSR,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1978,1978-09,,4.155981595,,,1
6600,Success,Orbital,Proton-K/Block D-1,RVSN USSR,,19000,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1978,1978-09,,4.155981595,,,1
6602,Success,Orbital,Proton-K/Block-DM,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1978,1978-07,,4.155981595,,,1
6601,Success,Orbital,Proton-K,RVSN USSR,,20100,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1978,1978-03,,4.155981595,,,1
6603,Failure,Orbital,Proton-K/Block-DM,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1978,1978-05,,4.155981595,,,1
6604,Failure,Orbital,Proton-K/Block-DM,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1978,1978-12,,4.155981595,,,1
6605,Failure,Orbital,Proton-K/Block-DM,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1978,1978-10,,4.155981595,,,1
6606,Failure,Orbital,Proton-K/Block-DM,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1978,1978-08,,4.155981595,,,1
6607,Success,Orbital,Proton-K/Block-DM,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1979,1979-02,,3.732369146,,,1
6608,Success,Orbital,Proton-K/Block-DM,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1979,1979-10,,3.732369146,,,1
6609,Success,Orbital,Proton-K/Block-DM,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1979,1979-07,,3.732369146,,,1
6610,Success,Orbital,Proton-K/Block-DM,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1979,1979-12,,3.732369146,,,1
6611,Success,Orbital,Proton-K,RVSN USSR,,20100,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1979,1979-05,,3.732369146,,,1
6612,Success,Orbital,Proton-K/Block-DM,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1979,1979-04,,3.732369146,,,1
6615,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1987,1987-10,,2.385299296,,,1
6613,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1987,1987-12,,2.385299296,,,1
6614,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1987,1987-12,,2.385299296,,,1
6616,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1987,1987-11,,2.385299296,,,1
6617,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1988,1988-09,,2.290532544,,,1
6618,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1988,1988-05,,2.290532544,,,1
6619,Failure,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1988,1988-02,,2.290532544,,,1
6620,Failure,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1988,1988-01,,2.290532544,,,1
6621,Success,Orbital,Proton-K/Block-DM,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1988,1988-03,,2.290532544,,,1
6622,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1988,1988-08,,2.290532544,,,1
6623,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1988,1988-04,,2.290532544,,,1
6624,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1988,1988-08,,2.290532544,,,1
6625,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1988,1988-10,,2.290532544,,,1
6626,Success,Orbital,Proton-K/Block-DM,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1988,1988-05,,2.290532544,,,1
6627,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1988,1988-12,,2.290532544,,,1
6628,Success,Orbital,Proton-K/Block D-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1988,1988-07,,2.290532544,,,1
6629,Success,Orbital,Proton-K/Block D-2,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1988,1988-07,,2.290532544,,,1
6630,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1989,1989-01,,2.185241935,,,1
6631,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1989,1989-05,,2.185241935,,,1
6632,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1989,1989-01,,2.185241935,,,1
6633,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1989,1989-07,,2.185241935,,,1
6634,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1989,1989-09,,2.185241935,,,1
6635,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1989,1989-04,,2.185241935,,,1
6636,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1989,1989-12,,2.185241935,,,1
6637,Success,Orbital,Proton-K/Block D-1,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1989,1989-12,,2.185241935,,,1
6638,Success,Orbital,Proton-K,RVSN USSR,,20100,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1989,1989-11,,2.185241935,,,1
6639,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1989,1989-12,,2.185241935,,,1
6640,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1989,1989-06,,2.185241935,,,1
6641,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1990,1990-05,,2.073221117,,,1
6642,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1990,1990-12,,2.073221117,,,1
6643,Success,Orbital,Proton-K,RVSN USSR,,20100,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1990,1990-05,,2.073221117,,,1
6644,Success,Orbital,Proton-K/Block-DM,RVSN USSR,,19000,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1990,1990-06,,2.073221117,,,1
6645,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1990,1990-11,,2.073221117,,,1
6646,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1990,1990-11,,2.073221117,,,1
6647,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1990,1990-02,,2.073221117,,,1
6648,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1990,1990-12,,2.073221117,,,1
6649,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1990,1990-12,,2.073221117,,,1
6650,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1990,1990-07,,2.073221117,,,1
6651,Failure,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1990,1990-08,,2.073221117,,,1
6652,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1991,1991-04,,1.989500734,,,1
6653,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1991,1991-07,,1.989500734,,,1
6654,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1991,1991-10,,1.989500734,,,1
6655,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1991,1991-02,,1.989500734,,,1
6656,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1991,1991-09,,1.989500734,,,1
6657,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1991,1991-11,,1.989500734,,,1
6658,Success,Orbital,Proton-K,RVSN USSR,,20100,"Site 200/40, Baikonur Cosmodrome, Kazakhstan",1991,1991-03,,1.989500734,,,1
6659,Success,Orbital,Proton K/Block-DM-2,RVSN USSR,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1991,1991-02,,1.989500734,,,1
6661,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1992,1992-07,,1.931361368,,,1
6660,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1992,1992-01,,1.931361368,,,1
6662,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1992,1992-04,,1.931361368,,,1
6663,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1992,1992-07,,1.931361368,,,1
6664,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1992,1992-11,,1.931361368,,,1
6665,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1992,1992-09,,1.931361368,,,1
6666,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1992,1992-12,,1.931361368,,,1
6667,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1992,1992-10,,1.931361368,,,1
6670,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1993,1993-09,,1.875224913,,,1
6669,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1993,1993-03,,1.875224913,,,1
6668,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1993,1993-02,,1.875224913,,,1
6671,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1993,1993-10,,1.875224913,,,1
6672,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1993,1993-11,,1.875224913,,,1
6673,Failure,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1993,1993-05,,1.875224913,,,1
6674,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1994,1994-02,,1.828407557,,,1
6675,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1994,1994-12,,1.828407557,,,1
6676,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1994,1994-04,,1.828407557,,,1
6677,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1994,1994-08,,1.828407557,,,1
6679,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1994,1994-02,,1.828407557,,,1
6678,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1994,1994-11,,1.828407557,,,1
6680,Success,Orbital,Proton-K/Block DM-2M,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1994,1994-01,,1.828407557,,,1
6681,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1994,1994-05,,1.828407557,,,1
6682,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1994,1994-07,,1.828407557,,,1
6683,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1994,1994-09,,1.828407557,,,1
6685,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1994,1994-12,,1.828407557,,,1
6684,Success,Orbital,Proton-K/Block DM-2M,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1994,1994-10,,1.828407557,,,1
6686,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1994,1994-10,,1.828407557,,,1
6687,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1995,1995-03,,1.778018373,,,1
6688,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1995,1995-07,,1.778018373,,,1
6689,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1995,1995-12,,1.778018373,,,1
6690,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1995,1995-11,,1.778018373,,,1
6691,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1995,1995-08,,1.778018373,,,1
6692,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1995,1995-10,,1.778018373,,,1
6693,Success,Orbital,Proton-K,Roscosmos,,20100,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1995,1995-05,,1.778018373,,,1
6694,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1996,1996-01,,1.727023582,,,1
6695,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1996,1996-05,,1.727023582,,,1
6696,Failure,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1996,1996-02,,1.727023582,,,1
6697,Success,Orbital,Proton-K/Block DM-2M,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1996,1996-09,,1.727023582,,,1
6698,Success,Orbital,Proton-K,Roscosmos,,20100,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1996,1996-04,,1.727023582,,,1
6699,Failure,Orbital,Proton-K/Block D-2,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1996,1996-11,,1.727023582,,,1
6700,Success,Orbital,Proton-K/Block DM-3,International Launch Services,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1996,1996-04,,1.727023582,,,1
6701,Success,Orbital,Proton-K/Block-DM,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1996,1996-09,,1.727023582,,,1
6702,Success,Orbital,Proton-K/Block DM-4,International Launch Services,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1997,1997-05,,1.688286604,,,1
6703,Success,Orbital,Proton-K/Block DM-3,International Launch Services,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1997,1997-08,,1.688286604,,,1
6704,Success,Orbital,Proton-K/Block DM-3,International Launch Services,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1997,1997-12,,1.688286604,,,1
6705,Success,Orbital,Proton-K/Block DM-5,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1997,1997-06,,1.688286604,,,1
6706,Success,Orbital,Proton-K/Block DM-2M,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1997,1997-11,,1.688286604,,,1
6707,Partial Failure,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1997,1997-08,,1.688286604,,,1
6708,Success,Orbital,Proton-K/Block-DM2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1997,1997-06,,1.688286604,,,1
6709,Success,Orbital,Proton-K/Block-DM2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1997,1997-09,,1.688286604,,,1
6710,Success,Orbital,Proton-K/Block-DM2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1998,1998-04,,1.662392638,,,1
6711,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1998,1998-12,,1.662392638,,,1
6712,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1998,1998-04,,1.662392638,,,1
6713,Success,Orbital,Proton-K/Block DM-3,International Launch Services,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1998,1998-08,,1.662392638,,,1
6714,Success,Orbital,Proton-K/Block DM-3,International Launch Services,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1998,1998-11,,1.662392638,,,1
6715,Success,Orbital,Proton-K/Block DM-3,International Launch Services,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1998,1998-05,,1.662392638,,,1
6716,Success,Orbital,Proton-K,Roscosmos,,20100,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1998,1998-11,,1.662392638,,,1
6717,Success,Orbital,Proton-K/Block DM-3,International Launch Services,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1999,1999-02,,1.626470588,,,1
6718,Success,Orbital,Proton-K/Block DM-3,International Launch Services,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1999,1999-03,,1.626470588,,,1
6719,Success,Orbital,Proton-K/Block DM-3,International Launch Services,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1999,1999-05,,1.626470588,,,1
6721,Success,Orbital,Proton-K/Block DM-3,International Launch Services,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1999,1999-09,,1.626470588,,,1
6720,Success,Orbital,Proton-K/Block DM-3,International Launch Services,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1999,1999-06,,1.626470588,,,1
6722,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1999,1999-02,,1.626470588,,,1
6723,Success,Orbital,Proton-K/Block DM-2M,Roscosmos,,19000,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1999,1999-09,,1.626470588,,,1
6724,Failure,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",1999,1999-10,,1.626470588,,,1
6725,Failure,Orbital,Proton-K/Briz-M,Roscosmos,,19000,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1999,1999-07,,1.626470588,,,1
6726,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",2006,2006-12,,1.344097222,,,1
6727,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",2007,2007-10,,1.306874632,,,1
6728,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",2008,2008-06,,1.258551901,,,1
6729,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",2009,2009-02,,1.263045535,,,1
6730,Success,Orbital,Proton K/Block-DM-2,Roscosmos,,19000,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",2012,2012-03,,1.180213769,,,1
6731,Success,Orbital,Proton-K/Block D,RVSN USSR,,18900,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1969,1969-07,,7.383378747,,,1
6732,Success,Orbital,Juno II,ABMA,,41,"LC-5, Cape Canaveral SFS, Florida, USA",1959,1959-03,,9.311683849,,,1
6733,Failure,Orbital,Juno II,ABMA,,41,"LC-5, Cape Canaveral SFS, Florida, USA",1959,1959-07,,9.311683849,,,1
6735,Success,Orbital,Juno II,ABMA,,41,"LC-5, Cape Canaveral SFS, Florida, USA",1959,1959-10,,9.311683849,,,1
6734,Failure,Orbital,Juno II,ABMA,,41,"LC-26B, Cape Canaveral SFS, Florida, USA",1959,1959-08,,9.311683849,,,1
6736,Failure,Orbital,Juno II,ABMA,,41,"LC-26B, Cape Canaveral SFS, Florida, USA",1960,1960-03,,9.154391892,,,1
6737,Success,Orbital,Juno II,ABMA,,41,"LC-26B, Cape Canaveral SFS, Florida, USA",1960,1960-11,,9.154391892,,,1
6738,Failure,Orbital,Juno II,ABMA,,41,"LC-26B, Cape Canaveral SFS, Florida, USA",1961,1961-02,,9.062541806,,,1
6739,Success,Orbital,Juno II,ABMA,,41,"LC-26B, Cape Canaveral SFS, Florida, USA",1961,1961-04,,9.062541806,,,1
6740,Failure,Orbital,Juno II,ABMA,,41,"LC-26B, Cape Canaveral SFS, Florida, USA",1961,1961-05,,9.062541806,,,1
6741,Success,Orbital,Soyuz U2,RVSN USSR,40,7150,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1990,1990-07,55944.05594,2.073221117,115984.3982,82.92884468,1
6742,Success,Orbital,Delta 3920,US Air Force,,3452,"SLC-2W, Vandenberg SFB, California, USA",1984,1984-03,,2.60798845,,,1
6743,Success,Orbital,Delta 3924,US Air Force,,,"SLC-17A, Cape Canaveral SFS, Florida, USA",1984,1984-08,,2.60798845,,,1
6744,Success,Orbital,Delta 3920,US Air Force,,3452,"SLC-17B, Cape Canaveral SFS, Florida, USA",1984,1984-09,,2.60798845,,,1
6745,Success,Orbital,Delta 3914,US Air Force,,,"SLC-17A, Cape Canaveral SFS, Florida, USA",1984,1984-11,,2.60798845,,,1
6746,Success,Orbital,Delta 4925-8,Boeing,,3400,"SLC-17B, Cape Canaveral SFS, Florida, USA",1989,1989-08,,2.185241935,,,1
6749,Prelaunch Failure,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1983,1983-09,29154.51895,2.720582329,79317.26908,54.41164659,1
6750,Success,Orbital,Delta II 6925,Boeing,,,"SLC-17B, Cape Canaveral SFS, Florida, USA",1990,1990-08,,2.073221117,,,1
6755,Success,Orbital,Long March 4B,CASC,64.68,4200,"LC-9, Taiyuan Satellite Launch Center, China",2021,2021-04,154000,1,154000,64.68,1
6756,Failure,Orbital,Electron/Curie,Rocket Lab,7.5,300,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand",2021,2021-05,250000,1,250000,7.5,1
6774,Success,Orbital,Long March 4C,CASC,64.68,4200,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021,2021-04,154000,1,154000,64.68,1
6776,Success,Orbital,Long March 2C/E,CASC,30.8,2850,"LC-3, Xichang Satellite Launch Center, China",2021,2021-05,108070.1754,1,108070.1754,30.8,1
6777,Success,Orbital,Long March 4B,CASC,64.68,4200,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021,2021-05,154000,1,154000,64.68,1
6787,Success,Orbital,Long March 2C/E,CASC,30.8,2850,"LC-3, Xichang Satellite Launch Center, China",2021,2021-07,108070.1754,1,108070.1754,30.8,1
6788,Success,Orbital,Long March 2C/E,CASC,30.8,2850,"LC-3, Xichang Satellite Launch Center, China",2021,2021-06,108070.1754,1,108070.1754,30.8,1
6793,Success,Orbital,Long March 4C,CASC,64.68,4200,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021,2021-07,154000,1,154000,64.68,1
6796,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-4E, Vandenberg SFB, California, USA",2021,2021-09,21929.82456,1,21929.82456,50,1
6798,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-4E, Vandenberg SFB, California, USA",2021,2021-12,21929.82456,1,21929.82456,50,1
6801,Success,Orbital,Long March 2D,CASC,29.75,3500,"LC-9, Taiyuan Satellite Launch Center, China",2021,2021-06,85000,1,85000,29.75,1
6813,Success,Orbital,Long March 2D,CASC,29.75,3500,"LC-9, Taiyuan Satellite Launch Center, China",2021,2021-07,85000,1,85000,29.75,1
